,AAPL_daily_return,ADBE_daily_return,ADP_daily_return,AEP_daily_return,AMAT_daily_return,AMGN_daily_return,ANSS_daily_return,ATVI_daily_return,AZN_daily_return,BKNG_daily_return,CDNS_daily_return,CHTR_daily_return,COST_daily_return,CRWD_daily_return,CSGP_daily_return,CTAS_daily_return,DDOG_daily_return,DXCM_daily_return,EBAY_daily_return,EXC_daily_return,FAST_daily_return,FTNT_daily_return,GILD_daily_return,GOOGL_daily_return,IDXX_daily_return,INTC_daily_return,ISRG_daily_return,KDP_daily_return,KLAC_daily_return,LRCX_daily_return,MAR_daily_return,MDLZ_daily_return,META_daily_return,MRNA_daily_return,MSFT_daily_return,NFLX_daily_return,NXPI_daily_return,ORLY_daily_return,PAYX_daily_return,PDD_daily_return,PYPL_daily_return,REGN_daily_return,ROST_daily_return,SGEN_daily_return,SNPS_daily_return,TMUS_daily_return,TXN_daily_return,VRTX_daily_return,WBD_daily_return,XEL_daily_return,ZS_daily_return
INTC_daily_return,0.37173261823097487,0.3209444946615049,0.21773286106021547,0.05519828651146998,0.5415886345540152,0.19933751732430965,0.4500706742288924,0.22217755145875095,0.1083390697878248,0.35777049543741457,0.44054584378198797,0.20426343282655476,0.22062245369379946,0.19591066401888396,0.2312970227303755,0.35380829413573966,0.18659506702151898,0.235043893561051,0.13204314566760356,0.2353897441268914,0.2492915277638437,0.32150990984123634,0.04004666404639898,0.3846651999274507,0.2955320257462898,1.0,0.3991391877165539,0.11334557806961548,0.522867295120899,0.5328313195114455,0.3475845666130595,0.13402201332955957,0.3738001891111728,0.08464434023897939,0.3863697714674787,0.2575091347127723,0.5569888461226146,0.18670504340637234,0.2762729346993048,0.2313333388929683,0.4180022449782773,0.14618550975252126,0.3335362632254407,0.07673449111560444,0.4593514671770567,0.22386382425162002,0.6070378945360164,0.09913091166721975,0.015956419768064212,0.04570305396626188,0.21192236026655306
ISRG_daily_return,0.507786041986371,0.5324018427322091,0.36131154520621706,0.09089523509649174,0.4350808905161191,0.23283082354496962,0.5257834646419036,0.20594950113291216,0.12536294289557312,0.32745336830987354,0.5668671590059564,0.23792104609899337,0.3806250893174864,0.3466560509563796,0.36997599434353795,0.47361628238987447,0.43885999069705517,0.45563217866192557,0.19001583430147126,0.2803251461992813,0.3438179766632293,0.46536030160620534,0.061814121913030526,0.4515212689832887,0.5691858783070793,0.3991391877165539,1.0,0.24725420710945495,0.4511629321296093,0.38758567477134076,0.30052382202347844,0.3035239964561101,0.32885180919700413,0.10434319976142972,0.5906869780913309,0.3514534105634251,0.3890868806919189,0.19367739783062501,0.41598622281630837,0.258311523762765,0.4567872659289215,0.2871977091174324,0.30672310372030853,0.21552414309712353,0.6157342259293179,0.3044878470779501,0.42164626743518857,0.201703027261544,-0.005799657765096574,0.170932796660772,0.3857680054001061
KDP_daily_return,0.2610206098450443,0.1738366296761214,0.37010808587774363,0.41625676356135727,0.0970924902830044,0.34215394671202043,0.18465854527490275,0.1669349160438832,0.11309348372975903,0.0971738064641097,0.17579421507242704,0.17472312037229076,0.3072732928443653,-0.03530457133145308,0.16890376119679348,0.3151868095620803,0.03607215008891376,0.13078403391595542,0.17899283124088,0.3866362489314642,0.3581178705580933,0.14251288668772336,0.2681216035838476,0.15680356233744483,0.16741003067514118,0.11334557806961548,0.24725420710945495,1.0,0.1073299424096071,0.09783802719524626,0.10420405428902718,0.5027470274641187,0.2690749219372424,-0.03944509046489063,0.2787055628478965,0.1347748416939195,0.1154361388944986,0.20815097571004043,0.35898682970967566,0.07539376507164611,0.08435994706698803,0.2894368811854693,0.25637474992400605,0.09217584271953173,0.2182337750764718,0.2259082229656154,0.13026398284642554,0.12472429158669077,0.13118676549952113,0.38299879956809296,0.0009287267817427736
KLAC_daily_return,0.49246201992168465,0.4864250408042627,0.32192905962708657,-0.04143523889355368,0.89493256522879,0.19798659904857321,0.6300538848799676,0.29355263534637877,0.08127787813907734,0.34676921576370867,0.6595676261224775,0.1688499808043549,0.31674431269651115,0.34029111604297296,0.28177413014502595,0.38312710285940715,0.39448882407337094,0.460355732862794,0.24892532824421593,0.18289523629714038,0.37701271644310336,0.47556452054456727,0.021850785160120775,0.4352354349338198,0.43273990786456784,0.522867295120899,0.4511629321296093,0.1073299424096071,1.0,0.8868264860599788,0.2722517179877607,0.123946381528165,0.4173746434589488,0.12872215256986116,0.5257164693681433,0.25018836352807855,0.7591583180983761,0.12492081941556535,0.3399874474799037,0.34230153289589915,0.5015345048965844,0.2654824399224415,0.28886279360719086,0.20707230129092116,0.6721122856021775,0.22695883785276347,0.7950461190612181,0.17064692332703374,-0.08385720956805524,-0.022452581932809332,0.3984246112012508
LRCX_daily_return,0.5112545939759957,0.4496028257609526,0.2928372383224357,-0.022651984237524587,0.9185318801283757,0.2051209609493194,0.5861528866434959,0.2828352030902894,0.0525541815731041,0.31845084749997166,0.594069170830537,0.1189353949875192,0.27883783028809234,0.295212539061362,0.23408287666938332,0.3507843596496489,0.33775165913716104,0.31812135453474744,0.24577639107750884,0.15546010439149,0.3726201290080455,0.4287562449809861,0.11023369515774314,0.45661314416831916,0.3839307443706477,0.5328313195114455,0.38758567477134076,0.09783802719524626,0.8868264860599788,1.0,0.2679572436962085,0.10698447932581483,0.4265139186273101,0.1644598467010236,0.4997500771963794,0.1948725203490296,0.7491943926288187,0.13327982052347603,0.29871661257750765,0.3428492738728753,0.4968657223759209,0.22998874951460876,0.24266652515838075,0.15634838665095893,0.628177264675229,0.19302634990533465,0.7595564201619907,0.14855620347613363,-0.07887909357294139,-0.04861709648427008,0.3583276026586582
MAR_daily_return,0.19165888876900797,0.14516080401631626,0.3707183651417757,0.027755582631795842,0.30082786109704107,0.13498839161920445,0.2704847638346763,0.058077576935641716,-0.01156023294792671,0.6953256729472178,0.18090232809256585,0.14821516178625993,0.06249251913233715,0.08078189192494159,0.16947270191256963,0.33782492990335244,0.17516065432634537,0.14362143773285116,0.04484439094778224,0.21725757221012632,0.2856182934320189,0.1731210620552728,-0.01828556857404418,0.3308864865664433,0.19077314088252978,0.3475845666130595,0.30052382202347844,0.10420405428902718,0.2722517179877607,0.2679572436962085,1.0,0.12806146927301418,0.1823095845457569,-0.21749146880909265,0.23148955926825437,0.08594855629530622,0.32191908017777193,0.23657689633624085,0.3745767205144702,0.13113340609368446,0.18546985246083803,-0.01847433024753846,0.6073899582303716,0.10396985672620905,0.24352701038388297,0.22514472369377672,0.3357438631222959,0.09845034134544717,0.17801490423567826,-0.06605722201073101,0.08925693752978098
MDLZ_daily_return,0.23069506753156513,0.17964813223601164,0.39489263100706856,0.5064680121072027,0.12387163232299488,0.3411002502473009,0.21126191649571188,0.15909963539650127,0.2332841108897851,0.18233996513214212,0.1916182777859883,0.36381419015294875,0.3843290985349411,-0.06197421151469273,0.19424269259081225,0.33760590498109144,0.006592490327496019,0.050384896095706705,0.18098231010015417,0.521304381580684,0.3468659719034694,0.17298279902237054,0.3135365622952053,0.23360681856989496,0.2328180066250021,0.13402201332955957,0.3035239964561101,0.5027470274641187,0.123946381528165,0.10698447932581483,0.12806146927301418,1.0,0.21414896841492193,-0.11391289896038487,0.24481194160665437,0.15949506392401844,0.12384120405755546,0.31653672000440747,0.4258178403132968,-0.04727160035239296,0.12125496959007094,0.28032884238726236,0.2925684452001383,0.09893579005439426,0.20957125386116715,0.45409815422969046,0.1582816147490224,0.1905090257298625,-0.034524165757937944,0.4869159623879748,-0.021890955432862194
META_daily_return,0.5049335639704149,0.5140974375806773,0.23635409552480424,0.17761896096745117,0.39741232692809975,0.18551685758825248,0.4878708473871211,0.3477983424640228,0.017102334687552755,0.2011887679863009,0.46575542230916905,0.2054412229718117,0.38308754357072516,0.23573249833433957,0.29630993149711676,0.3683504876857252,0.3035721190744786,0.3135073130143348,0.1428155485572245,0.23083490730449963,0.24429123433611674,0.3833544249192292,0.05976887541070758,0.5803508492690888,0.4090165576646596,0.3738001891111728,0.32885180919700413,0.2690749219372424,0.4173746434589488,0.4265139186273101,0.1823095845457569,0.21414896841492193,1.0,0.07787446392961742,0.5122727378360662,0.4112334612100936,0.40882929889104025,0.16831905164159786,0.2712896540379139,0.2932662095821565,0.4837969894083012,0.2527821421333377,0.19622893145552744,0.19250906179693955,0.5211077643231602,0.285055080484079,0.46888502104430846,0.16795454974414126,0.0198541255249684,0.1747785758278079,0.2706011250797905
MRNA_daily_return,0.10911404204871225,0.14679321067745268,-0.045730562400215544,-0.05577455593872449,0.13449494275151183,0.004154862730176101,0.10500716168246607,-0.004815324897851317,-0.0027431915118201074,-0.19131334355576776,0.14751197594460458,0.0332768335949469,0.08123155161180476,0.22341669271638495,0.1575745727574634,0.04450547101970118,0.16434782310616583,0.17287010451770538,0.09545224207649854,-0.030747772867738842,-0.03144326734212317,0.20583155578631365,0.1167188608923583,0.06338122958381377,0.1694285528553962,0.08464434023897939,0.10434319976142972,-0.03944509046489063,0.12872215256986116,0.1644598467010236,-0.21749146880909265,-0.11391289896038487,0.07787446392961742,1.0,0.07884281327453027,0.06476353677281413,0.16868122596419546,-0.07627047671099567,-0.09717951918873281,0.13152452576035156,0.1841003068270904,0.1888456788393422,-0.05231379237299027,0.08615914749257439,0.12198733625699518,-0.030986506886434922,0.09639773426462331,-0.04644387448433071,0.018241831875419032,-0.015455728683889043,0.25877414739730775
MSFT_daily_return,0.6827629443367107,0.7277763870543965,0.49301286626582363,0.1412579969935586,0.5135865778201346,0.2651703405888434,0.6313996847595258,0.2737096612909043,0.0867510547645412,0.2688420448844378,0.6481613778478884,0.19989570808374918,0.5124052458211723,0.3575706831378194,0.39012680613479683,0.5270056294204094,0.43432724521759997,0.4431598666581568,0.30676748462606346,0.29196750540784194,0.36060935889133683,0.574570413041546,0.039641146949654295,0.7220980885528782,0.5789036258228719,0.3863697714674787,0.5906869780913309,0.2787055628478965,0.5257164693681433,0.4997500771963794,0.23148955926825437,0.24481194160665437,0.5122727378360662,0.07884281327453027,1.0,0.47371808397112214,0.46471998472916204,0.19698933948701844,0.4718876712894509,0.2698196429346083,0.4779678368518215,0.33055015746191807,0.25219785267687916,0.1874236168158523,0.6801470033592903,0.3155638888269669,0.5427208645454414,0.19509913448575592,-0.09476916181607992,0.16467271391983954,0.463942909558914
NFLX_daily_return,0.40621811058837715,0.5105280047540186,0.1707761562060262,0.08007134191373763,0.2363560286776196,0.12201018519417596,0.4307995356351542,0.2989365614459847,0.0033031115360158373,0.1467954368909897,0.4738476877724844,0.2504799873150214,0.335199233232246,0.3631361329139484,0.33609397390801327,0.29048789706585504,0.37653117120263796,0.3615954369872183,0.11358874336393181,0.18279135179814818,0.032948192664028673,0.36645694265850653,0.00783138118802856,0.4598271330480266,0.40848886898583375,0.2575091347127723,0.3514534105634251,0.1347748416939195,0.25018836352807855,0.1948725203490296,0.08594855629530622,0.15949506392401844,0.4112334612100936,0.06476353677281413,0.47371808397112214,1.0,0.23629874461134584,0.12841824385752443,0.23887714280522304,0.2639859304923989,0.38399498965971907,0.2703286756543247,0.11043445615368944,0.20760798872291922,0.48732974788937516,0.24715790227866485,0.3123466094709003,0.15087408231734173,-0.11219529156965823,0.13740464144191666,0.3579907969773468
NXPI_daily_return,0.4951872331564731,0.4536725866383745,0.34690568686967904,-0.002091561857387189,0.7570815850808076,0.19395658003302146,0.5554689706071693,0.19806791165374374,0.06634059257303919,0.36901950308410686,0.5713812996335287,0.1268046658211684,0.32592270256857,0.33788993223212166,0.3298180129117337,0.41377510635001885,0.37148991703376544,0.3447042983709977,0.2864092965377664,0.23165908548558778,0.3996674721776852,0.49118157427868264,0.12640614379928397,0.4633157690994399,0.45698506569703645,0.5569888461226146,0.3890868806919189,0.1154361388944986,0.7591583180983761,0.7491943926288187,0.32191908017777193,0.12384120405755546,0.40882929889104025,0.16868122596419546,0.46471998472916204,0.23629874461134584,1.0,0.20639251518331808,0.3572793503648724,0.3625056280399901,0.47824319890553885,0.24807867204032066,0.3405802517944072,0.18332334743115572,0.5728002614150407,0.2748744254700838,0.7763390396410492,0.15304226856660777,0.04556987902370397,0.007558895084002976,0.40237551935882265
ORLY_daily_return,0.15768855122764067,0.19857108822001254,0.372753789983604,0.26085162691485214,0.1716286925024249,0.23903531277906243,0.2392368879055006,0.06492261742480142,0.07591458424729283,0.265131453871519,0.14255764313840788,0.2408399865836094,0.35031232311349647,0.014111651522283827,0.27448113100694427,0.42890938584121274,0.06941556880502872,0.08044057644621438,0.13984184721471976,0.37968529142285545,0.39147210407422706,0.294536192555909,0.13135350153496667,0.21940506799100118,0.18657139332521544,0.18670504340637234,0.19367739783062501,0.20815097571004043,0.12492081941556535,0.13327982052347603,0.23657689633624085,0.31653672000440747,0.16831905164159786,-0.07627047671099567,0.19698933948701844,0.12841824385752443,0.20639251518331808,1.0,0.35932747047685454,-0.03199402537147154,0.13826701019191048,0.11927974071976812,0.3583202543115597,0.027280755929619885,0.16385636791208774,0.27596808602121786,0.27611893014901145,0.1146772522915272,-0.05401602507422456,0.24733877387180617,0.04844353164943811
PAYX_daily_return,0.3339970746838795,0.383728309713612,0.7861357414720677,0.3426226560194577,0.32696003772994947,0.34385457704251676,0.42357337258103744,0.1963702241073479,0.16620328364040632,0.39191979206053873,0.40985071349122243,0.2310361994350058,0.38730059427011476,0.11196230739667568,0.3517072695228087,0.5206252355742199,0.20005457603860682,0.2641238499207026,0.22079293647820653,0.45951147647980295,0.48780415110362135,0.4231466887372772,0.19789697818743882,0.36842846613012636,0.3791478668459065,0.2762729346993048,0.41598622281630837,0.35898682970967566,0.3399874474799037,0.29871661257750765,0.3745767205144702,0.4258178403132968,0.2712896540379139,-0.09717951918873281,0.4718876712894509,0.23887714280522304,0.3572793503648724,0.35932747047685454,1.0,0.06634908646834804,0.2439142761797138,0.20194079428466916,0.4364787444813685,0.14638832937656507,0.4157678236401655,0.3711052193316526,0.4644551590324597,0.16723436247380655,-0.0679093657633837,0.3427987593366677,0.14841855145327434
PDD_daily_return,0.2936885339187865,0.3042209993489499,0.04143319182363846,-0.12332678228964324,0.349865477378576,0.020048422470036423,0.301372133357644,0.24030636448276288,-0.08750135306831708,0.22684226160850784,0.2958520910833178,0.00405386160177916,0.09035467536469995,0.3562792774865559,0.2346469496968545,0.1932821593602542,0.2983086770690764,0.324125766165095,0.1969132250055266,0.056339157971150314,0.08600424542509001,0.22596436972889292,-0.020257924002208327,0.34060234548182866,0.29598615363385994,0.2313333388929683,0.258311523762765,0.07539376507164611,0.34230153289589915,0.3428492738728753,0.13113340609368446,-0.04727160035239296,0.2932662095821565,0.13152452576035156,0.2698196429346083,0.2639859304923989,0.3625056280399901,-0.03199402537147154,0.06634908646834804,1.0,0.37711035737946297,0.12664857329308246,0.10945648929075505,0.10200289831765812,0.3031104833957241,0.13848074560143714,0.2895006574920607,0.010375708685187198,0.08016613284309188,-0.13355092262938498,0.28793818838502866
PYPL_daily_return,0.5054216201582584,0.5418897542739955,0.19016805863988678,-0.038487638328380216,0.49616210560783325,0.10463656788879468,0.5822605734517298,0.34146316357986917,0.08535689631522429,0.30226975945701495,0.5643551548753191,0.22062810555785645,0.2621341493211471,0.4975912518519082,0.37019165773956386,0.3832388121052919,0.4400128531303727,0.3847777079248467,0.30750148097860663,0.14907488046021997,0.2797278884224617,0.46886178902653525,0.01996086960661866,0.47824919637848684,0.5355218630881351,0.4180022449782773,0.4567872659289215,0.08435994706698803,0.5015345048965844,0.4968657223759209,0.18546985246083803,0.12125496959007094,0.4837969894083012,0.1841003068270904,0.4779678368518215,0.38399498965971907,0.47824319890553885,0.13826701019191048,0.2439142761797138,0.37711035737946297,1.0,0.25462881351225536,0.2152694459650904,0.19710965756078516,0.6013501911011518,0.3013246232638629,0.5340707429633793,0.10474005127410681,-0.04546990740182398,-0.02251425903710079,0.5082663165439163
REGN_daily_return,0.34765207538216214,0.3419456404478194,0.2364428017170198,0.18901635444071901,0.21156912874324982,0.3860939552349814,0.24459754910969028,0.14254857608878718,0.22826223841335191,0.035438898345859296,0.32655606637761586,0.09988237239637153,0.24453295972180544,0.130108576979515,0.20947584326791832,0.16992408363921013,0.14350243861073447,0.12662519279413528,0.24102690126802423,0.3027115172900058,0.2548580510663926,0.24733325494435485,0.4275852985682636,0.24653884320643957,0.33899450205079795,0.14618550975252126,0.2871977091174324,0.2894368811854693,0.2654824399224415,0.22998874951460876,-0.01847433024753846,0.28032884238726236,0.2527821421333377,0.1888456788393422,0.33055015746191807,0.2703286756543247,0.24807867204032066,0.11927974071976812,0.20194079428466916,0.12664857329308246,0.25462881351225536,1.0,0.1148497857450358,0.23785031421058106,0.3795851099154848,0.2662690308232403,0.23839452482772297,0.32283374463398035,-0.12119645000368935,0.2721658945202173,0.14425918310508512
ROST_daily_return,0.22985612036339573,0.19611602482430193,0.4198126361569843,0.17552672663602512,0.2687359603775031,0.1989925165294598,0.2895033381375907,0.09705217050528012,0.05460190020626537,0.5433397805546863,0.25497869816577784,0.2624295327526859,0.18640328137560216,0.11647249454369377,0.2862040094386869,0.4285278343554493,0.20893481547039394,0.16427259767147095,0.14584704258385922,0.40879628605288953,0.3579564410930325,0.23906830189724573,0.05242612821545903,0.26008740555471804,0.25191370335389285,0.3335362632254407,0.30672310372030853,0.25637474992400605,0.28886279360719086,0.24266652515838075,0.6073899582303716,0.2925684452001383,0.19622893145552744,-0.05231379237299027,0.25219785267687916,0.11043445615368944,0.3405802517944072,0.3583202543115597,0.4364787444813685,0.10945648929075505,0.2152694459650904,0.1148497857450358,1.0,0.09404480063607713,0.29216984392932754,0.3548248050437986,0.3819375005104423,0.05700068986617431,0.11289895899044332,0.11564932595302858,0.13079399109961393
SGEN_daily_return,0.13764195084494263,0.27592148444401815,0.05089341677450628,0.024122889962559048,0.13827473142101004,0.1664463684016214,0.27572984048500276,0.288599332114333,0.10315549558846637,0.15861202918442868,0.2709172301050456,0.21545725557362075,0.024261558765941996,0.30400945617708247,0.15446135292915095,0.1695233239976233,0.3531003079142499,0.30896759623625564,0.05702396359445242,0.12680360295458867,0.10198184952186966,0.24742677344325714,0.28825863782862643,0.20039962632006725,0.30590193382451303,0.07673449111560444,0.21552414309712353,0.09217584271953173,0.20707230129092116,0.15634838665095893,0.10396985672620905,0.09893579005439426,0.19250906179693955,0.08615914749257439,0.1874236168158523,0.20760798872291922,0.18332334743115572,0.027280755929619885,0.14638832937656507,0.10200289831765812,0.19710965756078516,0.23785031421058106,0.09404480063607713,1.0,0.30338253513565877,0.1161182263527117,0.1630221935687477,0.28943481163919826,-0.055047204528212657,0.08716563927812478,0.32129408216524147
SNPS_daily_return,0.5884964885426327,0.7475824692343586,0.37294732304203376,0.0824467824198554,0.6360709410228179,0.18430717174963474,0.7909671358212556,0.38041251880636767,0.10599351002229673,0.3263383266713353,0.8800206614734147,0.26263132786461785,0.4679511203984652,0.512452023800262,0.4424525058350029,0.5209611060952787,0.545083706626268,0.4908055965763819,0.2868173664156016,0.28224089301025246,0.4277410047299671,0.6022199331130947,0.1144907691327263,0.5492958186660778,0.6408276463253916,0.4593514671770567,0.6157342259293179,0.2182337750764718,0.6721122856021775,0.628177264675229,0.24352701038388297,0.20957125386116715,0.5211077643231602,0.12198733625699518,0.6801470033592903,0.48732974788937516,0.5728002614150407,0.16385636791208774,0.4157678236401655,0.3031104833957241,0.6013501911011518,0.3795851099154848,0.29216984392932754,0.30338253513565877,1.0,0.2918825224539088,0.6811002964709156,0.20709985104343737,-0.15560318897172748,0.1191296911687395,0.5865998551978703
TMUS_daily_return,0.24064035675099027,0.20628876939152985,0.33201572524506257,0.30229995144792526,0.21516656927056416,0.3020546378955837,0.2534166277697424,0.15739925684472617,0.15471945201687978,0.27876941286865176,0.2509318372527216,0.4057325166477954,0.21185279335954826,0.10721175244829927,0.28514945186019786,0.3460045440947907,0.09604695754823661,0.17868866010642165,0.073865596754888,0.36194014305065997,0.24031490978881534,0.22608117067258146,0.2066898955093934,0.348157139678147,0.32339420589447637,0.22386382425162002,0.3044878470779501,0.2259082229656154,0.22695883785276347,0.19302634990533465,0.22514472369377672,0.45409815422969046,0.285055080484079,-0.030986506886434922,0.3155638888269669,0.24715790227866485,0.2748744254700838,0.27596808602121786,0.3711052193316526,0.13848074560143714,0.3013246232638629,0.2662690308232403,0.3548248050437986,0.1161182263527117,0.2918825224539088,1.0,0.3126042856140251,0.20718977651856826,0.06058062088917544,0.26388877367533714,0.056357976410367605
TXN_daily_return,0.5086710027402512,0.5270574114126011,0.4467377507334634,0.05222202162083419,0.7802433947423929,0.28956304718840176,0.6586540540039522,0.35358139976294944,0.0990074109569122,0.4024685142734452,0.6526277313608484,0.2493918692893512,0.3776285069803904,0.31105118103098417,0.4278673855424721,0.5053818341260602,0.3663378001373504,0.3496632733502755,0.26900738462754203,0.2463398432805827,0.4290681030528705,0.520572167910995,0.10952270914202658,0.4559332868180011,0.4701015997948774,0.6070378945360164,0.42164626743518857,0.13026398284642554,0.7950461190612181,0.7595564201619907,0.3357438631222959,0.1582816147490224,0.46888502104430846,0.09639773426462331,0.5427208645454414,0.3123466094709003,0.7763390396410492,0.27611893014901145,0.4644551590324597,0.2895006574920607,0.5340707429633793,0.23839452482772297,0.3819375005104423,0.1630221935687477,0.6811002964709156,0.3126042856140251,1.0,0.19160411491059795,-0.07802727465092911,0.053891627296081664,0.368422148670024
VRTX_daily_return,0.14072812291378298,0.16217622324486056,0.17760218933741556,0.0917534584249637,0.19006118505020483,0.3759864589856289,0.20135315347119204,0.042692247246875384,0.1899433444068829,0.18440629768140748,0.17675994205105974,0.1383860802981575,0.09524579283587552,0.050287834950026866,0.16484122332334125,0.12717235776443953,0.06572169327646044,0.10821543834004284,0.04461016825098134,0.17703139550614713,0.10673551807215886,0.12024435303029872,0.2644632388630518,0.17262593840617788,0.24875250314162145,0.09913091166721975,0.201703027261544,0.12472429158669077,0.17064692332703374,0.14855620347613363,0.09845034134544717,0.1905090257298625,0.16795454974414126,-0.04644387448433071,0.19509913448575592,0.15087408231734173,0.15304226856660777,0.1146772522915272,0.16723436247380655,0.010375708685187198,0.10474005127410681,0.32283374463398035,0.05700068986617431,0.28943481163919826,0.20709985104343737,0.20718977651856826,0.19160411491059795,1.0,-0.01803368150286665,0.1711827506578777,-0.01625502634289673
WBD_daily_return,-0.025690264615654636,-0.2190046801314804,-0.06269344729003308,0.05462577220621322,-0.06871043958387267,0.024374169357157832,-0.1467302034590404,-0.054388023438431736,-0.057515140305996956,0.07327440790352312,-0.18759956641596176,0.02103935383452973,-0.15762518614872098,-0.017194442764271723,0.06584146493216012,0.009385539840322643,0.01929383317874997,-0.07834348025782963,0.024301573162778145,0.03125444142098593,-0.002143934204011055,-0.132839465837558,0.052894326473823985,-0.023336032189521887,-0.08590842513174134,0.015956419768064212,-0.005799657765096574,0.13118676549952113,-0.08385720956805524,-0.07887909357294139,0.17801490423567826,-0.034524165757937944,0.0198541255249684,0.018241831875419032,-0.09476916181607992,-0.11219529156965823,0.04556987902370397,-0.05401602507422456,-0.0679093657633837,0.08016613284309188,-0.04546990740182398,-0.12119645000368935,0.11289895899044332,-0.055047204528212657,-0.15560318897172748,0.06058062088917544,-0.07802727465092911,-0.01803368150286665,1.0,-0.040729146824480984,-0.011731430250544123
XEL_daily_return,0.1604632718867119,0.1178493478369255,0.33322685745021186,0.7944058798680161,-0.06171260114096454,0.32638578010880037,0.08847960624197541,0.17097472967918134,0.21046921339646643,0.04958513838580118,0.10159537540766089,0.19881863679426368,0.25089178269219464,-0.10904108232309048,0.31849590341917794,0.29382310436032105,0.028999292412779393,0.06945754295432331,0.08417294853155986,0.6044946877155998,0.2600016274809641,0.08191447283400088,0.28951862526475597,0.12600402456599452,0.23142394753931766,0.04570305396626188,0.170932796660772,0.38299879956809296,-0.022452581932809332,-0.04861709648427008,-0.06605722201073101,0.4869159623879748,0.1747785758278079,-0.015455728683889043,0.16467271391983954,0.13740464144191666,0.007558895084002976,0.24733877387180617,0.3427987593366677,-0.13355092262938498,-0.02251425903710079,0.2721658945202173,0.11564932595302858,0.08716563927812478,0.1191296911687395,0.26388877367533714,0.053891627296081664,0.1711827506578777,-0.040729146824480984,1.0,-0.04088048154278444
ZS_daily_return,0.40098523999100233,0.5872173942403816,0.17577335045329842,-0.08437089247011811,0.3637516301279414,-0.046540580370460966,0.5323187981052094,0.2153316170327363,-0.03660163579851991,0.21520656794837728,0.5868883015092174,0.1326026361187612,0.25549820331582057,0.7044956264966874,0.36053233321997474,0.25311786446679135,0.6359651555897216,0.45465105759662905,0.2252525063003643,0.08872120473548392,0.19070021764897702,0.6434492016929554,-0.07834338955006596,0.34383529136193786,0.5398223255619219,0.21192236026655306,0.3857680054001061,0.0009287267817427736,0.3984246112012508,0.3583276026586582,0.08925693752978098,-0.021890955432862194,0.2706011250797905,0.25877414739730775,0.463942909558914,0.3579907969773468,0.40237551935882265,0.04844353164943811,0.14841855145327434,0.28793818838502866,0.5082663165439163,0.14425918310508512,0.13079399109961393,0.32129408216524147,0.5865998551978703,0.056357976410367605,0.368422148670024,-0.01625502634289673,-0.011731430250544123,-0.04088048154278444,1.0
